hcpcs,observation_count,provider_count,mean_allowed_amt,std_allowed_amt,mean_payment_amt,std_payment_amt,outlier_count
73706,55,55,116.37713620463636,51.72559196413112,91.6392403302909,41.178268853877405,1
G0475,88,88,23.556847089011363,0.17270138863915888,23.556847089011363,0.17270138863915888,1
G0476,126,126,34.36443434754762,0.19670000850649497,34.36443434754762,0.19670000850649497,1
G0498,896,896,189.57056368564733,40.76269956410396,150.30205161411828,32.78706060591567,1
82104,78,78,14.066683722320512,0.5235633437535561,14.066683722320512,0.5235633437535561,1
82107,54,54,62.8146983435,1.2600899994135388,62.8146983435,1.2600899994135388,1
82180,79,79,9.643749883694936,0.15836898211769093,9.643749883694936,0.15836898211769093,1
82272,434,434,4.1327096961119825,0.11028905989528236,4.1327096961119825,0.11028905989528236,1
82308,78,78,26.08027147429487,0.9328747209603423,26.08027147429487,0.9328747209603423,1
36907,615,577,365.7087240200813,243.6485844373371,291.6284313195723,194.42174650114055,1
37187,49,47,1404.5816005602042,2064.383129627695,1116.3024934208163,1643.0546770687815,1
J0878,207,207,0.0509224850821256,0.008358603370594193,0.040398742163285026,0.006665400073302577,1
52204,372,370,349.93575821497313,293.0976247126366,274.8120541073683,232.47543756455684,1
52224,384,376,663.4123839819922,428.6803439921878,522.3928078767995,340.82193392088095,1
52240,204,204,681.1545471831373,663.8222687481443,540.7453074904412,529.1479279629762,1
84482,114,114,15.408515856885964,0.167373926641842,15.408515856885964,0.167373926641842,1
84540,57,57,5.387719844119299,0.31463200765623056,5.387719844119299,0.31463200765623056,1
84585,40,40,15.170654813225,0.07579884768873525,15.170654813225,0.07579884768873525,1
84586,42,42,34.30914965985714,1.2216940258020113,34.30914965985714,1.2216940258020113,1
84591,55,55,16.71699009901818,0.022322023107668232,16.71699009901818,0.022322023107668232,1
84392,50,50,5.358180452322,0.10470703872826496,5.358180452322,0.10470703872826496,1
84410,33,33,49.22618909018182,4.583176348307061,49.22618909018182,4.583176348307061,1
84433,51,51,21.68346602180392,0.17325075483329547,21.68346602180392,0.17325075483329547,1
84442,50,50,14.46692519828,0.04714812618392832,14.46692519828,0.04714812618392832,1
33274,360,360,435.1162429457778,53.12097125884754,345.85172842783334,42.243704476418124,1
85240,75,75,17.481383616760002,0.2851155195217793,17.481383616760002,0.2851155195217793,1
